Year, Company, Brand, FloorPlan, Msrp, Discount, Stock-Number, Unit Type, Location, Dealer, Date
2024,forest river,rockwood ultra lite,N/A,2706ws,63840,47995,T87806,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2025,Grand-Design,transcend,N/A,335bht,52853,N/A,T94345,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,297rsts,70872,52995,T88164,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2025,Grand-Design,transcend,xplor,335bht,53284,N/A,T94240,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,312bhts,79626,57995,T87013,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2024,forest river,rockwood,signature,8336bh,83008,59995,T81260,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2025,Grand-Design,imagine,N/A,3100rd,61566,N/A,T93762,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2024,forest river,rockwood,signature,8336bh,83046,63495,T91884,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,42condo,78427,N/A,T96436,travelTrailer,Vermont,BlueCompass RV,2024-10-12
2024,forest river,aurora,N/A,16rbx,23054,14995,T74244,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,16bhx,24518,15995,T94691,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,16bhx,24518,15995,T94689,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,forest river,aurora,N/A,16bhx,23995,15995,T90436,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,starcraft,autumn,ridge,19bh,28164,17995,T96636,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,26bh,32514,20995,T95163,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,starcraft,autumn,ridge,26bh,35156,20995,T92774,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,starcraft,autumn,ridge,26bh,35644,20995,T92754,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,starcraft,autumn,ridge,26bh,35644,20995,T92755,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,starcraft,autumn,ridge,20fbs,34429,22995,T93992,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,starcraft,autumn,ridge,26rls,42492,25995,T91225,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,starcraft,autumn,ridge,26rls,43392,25995,T92782,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,Keystone,passport,sl,189rb,38034,27995,T80718,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,24rbs,40634,29995,T92495,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,Keystone,passport,sl,264bh,37669,29995,T90586,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,29tqs,46549,34995,T92509,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,26fkds,49820,36995,T92488,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,forest river,aurora,N/A,32bds,53032,39995,T86239,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,forest river,aurora,N/A,34bhts,55207,39995,T86299,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2023,Keystone,passport,gt,3401qd,62476,40995,T70637,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,forest river,aurora,N/A,39flts,60869,45995,T90628,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2025,forest river,aurora,N/A,39flts,60820,49995,T95172,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,Keystone,outback,N/A,330rl,71964,49995,T82509,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,Keystone,outback,N/A,328rl,72444,51995,T77326,travelTrailer,New Hampshire,BlueCompass RV,2024-10-12
2024,forest river,cherokee black label,N/A,256rrbl,63385,35980,T76983,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2023,jay,eagle,ht,27rl,85653,52980,HP23098,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,eagle,ht,29rlc,78422,56980,T93114,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,303rls,79816,59980,T90272,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,295rl,71838,62999,T91640,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,367bhs,98443,68980,T77020,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,270bn,69183,N/A,T94163,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,2903rl,96348,69980,T91440,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,3503gk,98879,72980,T91639,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,jay,eagle,N/A,355mbqs,115576,74980,T88747,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,eagle,ht,29rlc,78342,N/A,T93198,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,337rls,84256,N/A,T94222,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,eagle,ht,28crt,84342,N/A,T93205,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,3704bh,108093,89980,T82660,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,jay,north,point,310rlts,135719,89999,T81136,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,360fls,99836,N/A,T95801,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,jay,pinnacle,N/A,36fbts,152181,99980,T81144,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,seismic,N/A,399,134615,99980,T93245,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,370dv,126951,103599,T84076,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,pinnacle,N/A,35mdqs,159894,105980,T93208,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,eagle,N/A,321rsts,106284,N/A,T95922,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,390rk,141808,109980,T87034,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,jay,pinnacle,N/A,38flgs,170900,109980,T88756,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,north,point,382flrb,157513,115980,T90332,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,Grand-Design,sol,N/A,390rk,142563,N/A,T97327,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,Grand-Design,sol,N/A,380fl,144473,N/A,T96589,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,north,point,390ckds,156620,N/A,T93180,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2025,jay,pinnacle,N/A,38fbrk,158750,N/A,T93118,fifthWheel,Park City KS,BlueCompass RV,2024-10-12
2024,jay,eagle,ht,26rec,69105,42980,T83100,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,jay,eagle,N/A,355mbqs,111806,74975,T92343,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,311bhs,91547,77599,T93900,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,337rls,84256,N/A,T93825,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,Grand-Design,influence,N/A,2903rl,97236,84980,T97596,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,362tbs,91269,N/A,T97612,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,jay,north,point,310rlts,136345,94980,T95061,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,376rd,139879,99980,T86998,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,jay,north,point,377rlbh,147378,104980,T93165,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,jay,north,point,382flrb,155238,109980,T93172,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2025,Grand-Design,sol,N/A,380fl,141624,N/A,T93886,fifthWheel,Great Bend KS,BlueCompass RV,2024-10-12
2024,Keystone,cougar,N/A,24rds,63776,43995,T76457,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2023,Keystone,cougar,half-ton,27sgs,74531,46995,N1131,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,Keystone,cougar,N/A,316rlsse,77932,53995,T76173,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,Keystone,cougar,N/A,290rls,81439,59995,T82951,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,Keystone,cougar,N/A,355fbs,90740,64995,T81157,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2025,Keystone,cougar,N/A,316rls,83615,68995,T92371,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,dutchmen rv,yukon,N/A,399ml,125354,75995,T79427,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,dutchmen rv,yukon,N/A,399ml,125354,75995,T80125,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2025,alliance rv,avenue,N/A,32rls,87288,79995,T95876,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2025,alliance rv,avenue,N/A,rks,92722,79995,T96777,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,310rl,112964,79995,T77425,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,310rl,115736,79995,T81091,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,dutchmen rv,yukon,N/A,412db,126989,79995,T79426,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2025,alliance,avenue,N/A,38dbl,105949,89995,T95892,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,382rk,132124,94995,T87232,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,382rk,132125,94995,T89886,fifthWheel,Oklahoma City OK,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,28rl,59117,47980,T81011,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,27bh,51854,48980,T95819,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,260rd,67323,49980,T91952,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,270bn,68111,50980,T81008,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,22rk,51311,N/A,T97614,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,303rls,79816,59980,T89534,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,370fls,89999,69980,T75873,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,367bhs,98685,73980,T83681,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,2903rl,96073,74980,T90566,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,3503gk,98604,74980,T88134,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,3704bh,105950,77980,T83590,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,310gk,121770,84980,T83637,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,370dv,126663,92980,T87900,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,417kb,130607,92980,T81446,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,360fls,99836,N/A,T97326,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,376rd,139812,99980,T88319,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,390rk,141520,99980,T87922,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2025,Grand-Design,momentum,g-class,415g,127006,102980,T94941,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,Grand-Design,momentum,N/A,397ths,166313,114950,T91653,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2025,Grand-Design,momentum,N/A,344m,148653,139980,T94333,fifthWheel,Kansas City MO,BlueCompass RV,2024-10-12
2024,thor,N/A,N/A,26rd,65595,41273,T79377,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,32rls,87432,61995,T81556,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,thor,N/A,N/A,3801mb-ok,102860,66741,T77912,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,37mbr,98514,66995,T77797,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,38dbl,103404,69995,T81619,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,370fb,128337,83995,T79108,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,370fb,125834,85995,T83049,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,375rd,130124,89995,T81595,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,385fl,132269,89995,T79313,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,382rk,129409,92995,T81606,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,382rk,132125,92995,T87227,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,brinkley,model,z,2900,106673,N/A,T95478,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,brinkley,model,z,3100,109098,N/A,T94887,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,brinkley,model,z,3110,109773,N/A,T96813,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,310rl,119255,109995,T92301,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,310rl,119255,109995,T92276,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,380mp,130695,119995,T92271,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,395ds,136415,124995,T92278,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2025,brinkley,model,z,3610,125543,N/A,T96812,fifthWheel,Springfield MO,BlueCompass RV,2024-10-12
2024,forest river,rockwood,signature,282rd,69835,46995,T82584,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,33rks,91441,56995,T78222,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,jay,eagle,N/A,335rdok,109969,64995,T81120,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,337rls,85676,68995,T90673,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,2903rl,98188,72995,T87998,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,Grand-Design,influence,N/A,2903rl,96348,72995,T90658,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2025,Keystone,montana high country,N/A,351bh,104699,83995,T92359,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2025,Keystone,montana high country,N/A,351bh,104699,83995,T92369,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,375rd,130847,89995,T85876,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,385fl,137997,89995,T84260,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,Grand-Design,sol,N/A,376rd,141973,99995,T91638,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,jay,north,point,390ckds,157930,103495,T84332,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,jay,north,point,382flrb,158823,104995,T86122,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,310rl,119255,109995,T92255,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,310rl,119255,109995,T92269,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,382rk,134270,129995,T91834,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2025,Grand-Design,sol,N/A,390rk,143584,N/A,T97308,fifthWheel,Gassville AR,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,33rks,92318,56995,T77784,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2024,dutchmen rv,yukon,N/A,399ml,125859,75995,T83746,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2025,alliance rv,avenue,N/A,32rls,87288,79995,T94570,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,380mp,128107,89995,T79332,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,375rd,132840,93995,T87241,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,385fl,133225,93995,T77882,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,382rk,132125,94995,T87222,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,310rl,119255,109995,T92277,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,382rk,134270,124995,T91829,fifthWheel,Denton TX,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,33rks,90291,63995,T81577,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,alliance rv,avenue,N/A,29rl,75210,64995,T94558,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,dutchmen rv,yukon,N/A,320rl,112899,67995,T89600,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,dutchmen rv,voltage,v-series,3600,117982,68995,T86153,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,310rl,113678,78995,T77850,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,alliance rv,avenue,N/A,32rls,87288,79995,T95883,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,dutchmen rv,voltage,triton,3571,136445,79995,T86151,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,dutchmen rv,yukon,N/A,412db,127989,80995,T87872,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,310rl,113678,82995,T79306,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,380mp,125833,89995,T84256,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,dutchmen rv,voltage,N/A,4225,195598,107995,T95761,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,395ds,136414,124995,T92289,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,alliance rv,valor,N/A,40v13,146403,129995,T91828,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,382rk,134269,N/A,T92295,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,alliance rv,valor,N/A,44v14,164986,134995,T92386,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,drv luxury suites,mobile,suites,kssb4,246886,151995,T84574,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2024,drv luxury suites,mobile,suites,dbrs3,241260,154995,T91033,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,drv luxury suites,mobile,suite,orlando,271113,184995,T92033,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,drv luxury suites,mobile,suites,houston,269920,187995,T94875,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,drv luxury suites,nash,N/A,nashville,278886,189995,T92951,fifthWheel,Dallas TX,BlueCompass RV,2024-10-12
2025,jay,eagle,ht,28crt,83432,55995,T94975,fifthWheel,Des Moines IA,BlueCompass RV,2024-10-12
2025,jay,eagle,N/A,321rsts,105374,69495,T94637,fifthWheel,Des Moines IA,BlueCompass RV,2024-10-12
2024,jay,eagle,N/A,335rdok,109389,69995,T88727,fifthWheel,Des Moines IA,BlueCompass RV,2024-10-12
2024,jay,eagle,N/A,370fbts,112347,73495,T88739,fifthWheel,Des Moines IA,BlueCompass RV,2024-10-12
2025,jay,north,point,310rlts,137560,91995,T95066,fifthWheel,Des Moines IA,BlueCompass RV,2024-10-12
2025,jay,north,point,377rlbh,148633,103995,T93162,fifthWheel,Des Moines IA,BlueCompass RV,2024-10-12
2025,jay,pinnacle,N/A,36fbts,153537,109995,T92335,fifthWheel,Des Moines IA,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,22ml,71646,48995,T81528,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,alliance rv,avenue,N/A,32rls,89872,61995,T81566,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,dutchmen rv,yukon,N/A,399ml,124064,75995,T82825,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,310rl,115523,77995,T77825,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,380mp,128274,89995,T79329,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,375rd,132564,93995,T81590,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,382rk,131849,94995,T81607,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,alliance rv,paradigm,N/A,382rk,132125,94995,T87228,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,310rl,119255,109995,T92254,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2025,alliance rv,valor,N/A,36v11,135678,119995,T92383,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2025,alliance rv,paradigm,N/A,385fl,141420,124995,T92297,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2025,alliance rv,valor,N/A,40v13,146403,129995,T93224,fifthWheel,Fort Worth TX,BlueCompass RV,2024-10-12
2024,jay,eagle,ht,26rec,72180,43995,T80434,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,22rk,50508,N/A,T95845,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,260rd,68459,N/A,T92007,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,270bn,69183,N/A,T96499,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2024,Grand-Design,reflection,N/A,320mks,89226,69995,T88151,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2024,jay,eagle,N/A,317rlok,110040,69995,T81678,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2024,jay,eagle,N/A,360dbok,113760,69995,T88746,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,298bh,72292,N/A,T97344,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2025,Grand-Design,reflection,N/A,295rl,73819,N/A,T96520,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
2025,jay,seismic,N/A,359,121989,87495,T95095,fifthWheel,Lubbock TX,BlueCompass RV,2024-10-12
