"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2024","Grand Design","Solitude","310GK","120134","84999","310949","FifthWheel","Salt Lake City UT","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","310GK","119594","81999","310950","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","391DL","142973","95999","313134","FifthWheel","Brownstown MI","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","391DL","142973","95999","313136","FifthWheel","Clarkston MI","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","391DL","144001","95999","313137","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2025","Keystone RV","Montana","3915TB","137200","N/A","312163","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","292SLRL","82520","55999","312219","FifthWheel","Salt Lake City UT","GeneralRV","2024-10-15"
"2025","Brinkley","Model Z","3610","125543","N/A","307362","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2025","Brinkley","Model Z","3400","124312","N/A","305721","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2024","Redwood RV","Redwood","4150RD","201984","145999","306809","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Brinkley","Model Z","3110","106195","86995","303082","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
